,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,gross_profit,invoice_date,invoice_time
164830,C550709,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,1.25,12997.0,United Kingdom,-1.25,2011-04-20,10:53:00
165019,C550751,22423,REGENCY CAKESTAND 3 TIER,-2,12.75,15465.0,United Kingdom,-25.5,2011-04-20,11:48:00
165020,C550752,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,3.75,13089.0,United Kingdom,-3.75,2011-04-20,11:49:00
165125,C550770,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-9,1.06,17856.0,United Kingdom,-9.540000000000001,2011-04-20,12:59:00
165126,C550771,21320,GLASS CHALICE GREEN  LARGE ,-7,2.1,17856.0,United Kingdom,-14.700000000000001,2011-04-20,13:11:00
165304,C550780,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,-1,2.55,17211.0,United Kingdom,-2.55,2011-04-20,13:39:00
165305,C550780,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,1.25,17211.0,United Kingdom,-15.0,2011-04-20,13:39:00
165399,C550787,POST,POSTAGE,-1,21.78,17450.0,United Kingdom,-21.78,2011-04-20,14:08:00
165400,C550787,POST,POSTAGE,-1,3.96,17450.0,United Kingdom,-3.96,2011-04-20,14:08:00
165549,C550807,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,13717.0,United Kingdom,-12.75,2011-04-20,15:56:00
165550,C550808,22960,JAM MAKING SET WITH JARS,-1,4.25,14323.0,United Kingdom,-4.25,2011-04-20,15:57:00
165551,C550808,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2.95,14323.0,United Kingdom,-2.95,2011-04-20,15:57:00
165552,C550808,22698,PINK REGENCY TEACUP AND SAUCER,-1,2.95,14323.0,United Kingdom,-2.95,2011-04-20,15:57:00
165553,C550808,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2.95,14323.0,United Kingdom,-2.95,2011-04-20,15:57:00
165554,C550809,22728,ALARM CLOCK BAKELIKE PINK,-1,3.75,14189.0,United Kingdom,-3.75,2011-04-20,15:58:00
165555,C550810,22654,DELUXE SEWING KIT ,-2,5.95,15135.0,United Kingdom,-11.9,2011-04-20,15:58:00
165561,C550812,22180,RETROSPOT LAMP,-1,9.95,15655.0,United Kingdom,-9.95,2011-04-20,16:28:00
165562,C550812,85066,CREAM SWEETHEART MINI CHEST,-2,12.75,15655.0,United Kingdom,-25.5,2011-04-20,16:28:00
165563,C550812,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,6.95,15655.0,United Kingdom,-13.9,2011-04-20,16:28:00
165564,C550814,22191,IVORY DINER WALL CLOCK,-1,8.5,16611.0,United Kingdom,-8.5,2011-04-20,16:41:00
165750,C550825,20934,SET/3 POT PLANT CANDLES,-5,5.45,18177.0,United Kingdom,-27.25,2011-04-21,10:00:00
166967,C550959,22960,JAM MAKING SET WITH JARS,-1,4.25,15594.0,United Kingdom,-4.25,2011-04-21,16:38:00
166979,C550961,84978,HANGING HEART JAR T-LIGHT HOLDER,-4,1.06,14428.0,United Kingdom,-4.24,2011-04-21,16:40:00
166980,C550962,21754,HOME BUILDING BLOCK WORD,-1,5.95,14834.0,United Kingdom,-5.95,2011-04-21,16:42:00
166981,C550962,22191,IVORY DINER WALL CLOCK,-1,8.5,14834.0,United Kingdom,-8.5,2011-04-21,16:42:00
167012,C550966,22841,ROUND CAKE TIN VINTAGE GREEN,-1,7.95,17663.0,United Kingdom,-7.95,2011-04-21,16:57:00
167056,C550969,21790,VINTAGE SNAP CARDS,-12,0.85,14152.0,United Kingdom,-10.2,2011-04-21,17:00:00
168287,C551015,23176,ABC TREASURE BOOK BOX ,-4,2.25,12753.0,Japan,-9.0,2011-04-26,11:06:00
168288,C551015,22637,PIGGY BANK RETROSPOT ,-3,2.1,12753.0,Japan,-6.300000000000001,2011-04-26,11:06:00
168289,C551015,22364,GLASS JAR DIGESTIVE BISCUITS,-9,2.55,12753.0,Japan,-22.95,2011-04-26,11:06:00
168290,C551015,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2.55,12753.0,Japan,-2.55,2011-04-26,11:06:00
168291,C551015,21774,DECORATIVE CATS BATHROOM BOTTLE,-1,1.25,12753.0,Japan,-1.25,2011-04-26,11:06:00
168292,C551015,21452,TOADSTOOL MONEY BOX,-4,2.55,12753.0,Japan,-10.2,2011-04-26,11:06:00
168293,C551015,21218,RED SPOTTY BISCUIT TIN,-10,3.25,12753.0,Japan,-32.5,2011-04-26,11:06:00
168294,C551015,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,0.72,12753.0,Japan,-0.72,2011-04-26,11:06:00
168323,C551017,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-16,5.95,17975.0,United Kingdom,-95.2,2011-04-26,11:16:00
168326,C551018,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,2.95,12705.0,Germany,-2.95,2011-04-26,11:19:00
168327,C551018,22667,RECIPE BOX RETROSPOT ,-6,2.95,12705.0,Germany,-17.700000000000003,2011-04-26,11:19:00
168328,C551018,22467,GUMBALL COAT RACK,-2,2.55,12705.0,Germany,-5.1,2011-04-26,11:19:00
168329,C551018,22355,CHARLOTTE BAG SUKI DESIGN,-1,0.85,12705.0,Germany,-0.85,2011-04-26,11:19:00
168330,C551018,21426,WOODLAND STORAGE BOX SMALL,-1,2.1,12705.0,Germany,-2.1,2011-04-26,11:19:00
168331,C551018,21424,WOODLAND STORAGE BOX LARGE ,-1,2.95,12705.0,Germany,-2.95,2011-04-26,11:19:00
168332,C551018,21238,RED RETROSPOT CUP,-1,0.85,12705.0,Germany,-0.85,2011-04-26,11:19:00
168333,C551018,20719,WOODLAND CHARLOTTE BAG,-1,0.85,12705.0,Germany,-0.85,2011-04-26,11:19:00
168334,C551018,20712,JUMBO BAG WOODLAND ANIMALS,-2,1.95,12705.0,Germany,-3.9,2011-04-26,11:19:00
168583,C551061,82551,LAUNDRY 15C METAL SIGN,-1,1.45,16356.0,United Kingdom,-1.45,2011-04-26,12:13:00
168793,C551139,21352,EUCALYPTUS & PINECONE  WREATH,-6,6.75,17061.0,United Kingdom,-40.5,2011-04-26,13:10:00
168794,C551139,22467,GUMBALL COAT RACK,-36,2.1,17061.0,United Kingdom,-75.60000000000001,2011-04-26,13:10:00
168795,C551140,48194,DOORMAT HEARTS,-1,7.95,17613.0,United Kingdom,-7.95,2011-04-26,13:11:00
169159,C551167,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,6.95,14211.0,United Kingdom,-6.95,2011-04-26,16:02:00
169480,C551175,22325,MOBILE VINTAGE HEARTS ,-1,4.95,14329.0,United Kingdom,-4.95,2011-04-26,17:17:00
169490,C551178,22666,RECIPE BOX PANTRY YELLOW DESIGN,-4,2.95,15805.0,United Kingdom,-11.8,2011-04-26,17:26:00
169491,C551178,21181,PLEASE ONE PERSON METAL SIGN,-3,2.1,15805.0,United Kingdom,-6.300000000000001,2011-04-26,17:26:00
169492,C551178,21539,RED RETROSPOT BUTTER DISH,-1,4.95,15805.0,United Kingdom,-4.95,2011-04-26,17:26:00
169493,C551179,M,Manual,-15,0.24,16422.0,United Kingdom,-3.5999999999999996,2011-04-26,17:29:00
169494,C551180,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,-16,0.42,14586.0,United Kingdom,-6.72,2011-04-26,17:32:00
169495,C551180,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-48,0.29,14586.0,United Kingdom,-13.919999999999998,2011-04-26,17:32:00
169496,C551180,22533,MAGIC DRAWING SLATE BAKE A CAKE ,-24,0.42,14586.0,United Kingdom,-10.08,2011-04-26,17:32:00
169497,C551180,22418,10 COLOUR SPACEBOY PEN,-24,0.85,14586.0,United Kingdom,-20.4,2011-04-26,17:32:00
169498,C551180,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,0.55,14586.0,United Kingdom,-13.200000000000001,2011-04-26,17:32:00
169499,C551180,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,0.65,14586.0,United Kingdom,-15.600000000000001,2011-04-26,17:32:00
169541,C551190,D,Discount,-1,120.0,17940.0,United Kingdom,-120.0,2011-04-27,10:22:00
169628,C551195,22501,PICNIC BASKET WICKER LARGE,-8,8.5,13113.0,United Kingdom,-68.0,2011-04-27,11:25:00
169629,C551195,22423,REGENCY CAKESTAND 3 TIER,-2,10.95,13113.0,United Kingdom,-21.9,2011-04-27,11:25:00
169648,C551196,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-1,0.85,17069.0,United Kingdom,-0.85,2011-04-27,11:26:00
169649,C551196,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,0.85,17069.0,United Kingdom,-0.85,2011-04-27,11:26:00
169650,C551196,22667,RECIPE BOX RETROSPOT ,-1,2.95,17069.0,United Kingdom,-2.95,2011-04-27,11:26:00
169651,C551196,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,2.95,17069.0,United Kingdom,-8.850000000000001,2011-04-27,11:26:00
169834,C551265,D,Discount,-1,11.76,14527.0,United Kingdom,-11.76,2011-04-27,12:06:00
170321,C551285,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,-1,2.1,15005.0,United Kingdom,-2.1,2011-04-27,14:07:00
170322,C551285,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,6.95,15005.0,United Kingdom,-6.95,2011-04-27,14:07:00
170323,C551285,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,4.95,15005.0,United Kingdom,-4.95,2011-04-27,14:07:00
170324,C551285,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2.95,15005.0,United Kingdom,-2.95,2011-04-27,14:07:00
170325,C551285,20703,BLUE PADDED SOFT MOBILE,-1,4.25,15005.0,United Kingdom,-4.25,2011-04-27,14:07:00
170326,C551285,21930,JUMBO STORAGE BAG SKULLS,-1,2.08,15005.0,United Kingdom,-2.08,2011-04-27,14:07:00
170529,C551316,22109,FULL ENGLISH BREAKFAST PLATE,-4,3.75,15220.0,United Kingdom,-15.0,2011-04-27,15:12:00
170530,C551316,21703,BAG 125g SWIRLY MARBLES,-12,0.42,15220.0,United Kingdom,-5.04,2011-04-27,15:12:00
170544,C551329,21714,CITRONELLA CANDLE GARDEN POT,-2,1.25,14626.0,United Kingdom,-2.5,2011-04-27,16:13:00
170545,C551329,21870,I CAN ONLY PLEASE ONE PERSON MUG,-12,1.25,14626.0,United Kingdom,-15.0,2011-04-27,16:13:00
170546,C551330,22776,SWEETHEART CAKESTAND 3 TIER,-1,9.95,17115.0,United Kingdom,-9.95,2011-04-27,16:17:00
170547,C551331,22768,FAMILY PHOTO FRAME CORNICE,-2,9.95,16398.0,United Kingdom,-19.9,2011-04-27,16:19:00
170561,C551333,22320,BIRDS MOBILE VINTAGE DESIGN,-2,5.95,12681.0,France,-11.9,2011-04-27,16:28:00
170564,C551335,22784,LANTERN CREAM GAZEBO ,-1,4.95,14198.0,United Kingdom,-4.95,2011-04-27,16:44:00
170565,C551335,22914,BLUE COAT RACK PARIS FASHION,-1,4.95,14198.0,United Kingdom,-4.95,2011-04-27,16:44:00
170566,C551336,22960,JAM MAKING SET WITH JARS,-1,4.25,13993.0,United Kingdom,-4.25,2011-04-27,16:53:00
170899,C551348,22990,COTTON APRON PANTRY DESIGN,-100,4.25,12415.0,Australia,-425.0,2011-04-28,09:49:00
171116,C551386,M,Manual,-1,1.01,16422.0,United Kingdom,-1.01,2011-04-28,11:38:00
171127,C551388,22902,TOTE BAG I LOVE LONDON,-12,2.1,17874.0,United Kingdom,-25.200000000000003,2011-04-28,11:41:00
171756,C551463,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,2.08,13534.0,United Kingdom,-2.08,2011-04-28,16:13:00
171757,C551463,23152,IVORY SWEETHEART WIRE LETTER RACK ,-2,3.75,13534.0,United Kingdom,-7.5,2011-04-28,16:13:00
171758,C551463,23142,IVORY WIRE KITCHEN ORGANISER,-1,10.4,13534.0,United Kingdom,-10.4,2011-04-28,16:13:00
171759,C551464,22745,POPPY'S PLAYHOUSE BEDROOM ,-6,2.1,13085.0,United Kingdom,-12.600000000000001,2011-04-28,16:15:00
171760,C551464,22418,10 COLOUR SPACEBOY PEN,-48,0.85,13085.0,United Kingdom,-40.8,2011-04-28,16:15:00
171761,C551464,22271,FELTCRAFT DOLL ROSIE,-6,2.95,13085.0,United Kingdom,-17.700000000000003,2011-04-28,16:15:00
171762,C551464,22147,FELTCRAFT BUTTERFLY HEARTS,-12,1.45,13085.0,United Kingdom,-17.4,2011-04-28,16:15:00
171763,C551464,22748,POPPY'S PLAYHOUSE KITCHEN,-6,2.1,13085.0,United Kingdom,-12.600000000000001,2011-04-28,16:15:00
171764,C551464,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-6,2.1,13085.0,United Kingdom,-12.600000000000001,2011-04-28,16:15:00
171765,C551464,22299,PIG KEYRING WITH LIGHT & SOUND ,-24,1.25,13085.0,United Kingdom,-30.0,2011-04-28,16:15:00
171766,C551465,22487,WHITE WOOD GARDEN PLANT LADDER,-1,9.95,14640.0,United Kingdom,-9.95,2011-04-28,16:17:00
171767,C551465,21714,CITRONELLA CANDLE GARDEN POT,-3,1.25,14640.0,United Kingdom,-3.75,2011-04-28,16:17:00
171768,C551465,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2.95,14640.0,United Kingdom,-2.95,2011-04-28,16:17:00
171769,C551466,22859,EASTER TIN BUNNY BOUQUET,-6,1.65,14189.0,United Kingdom,-9.899999999999999,2011-04-28,16:18:00
171981,C551508,23194,GYMKHANA TREASURE BOOK BOX,-6,2.25,13102.0,United Kingdom,-13.5,2011-04-28,18:16:00
171982,C551508,23176,ABC TREASURE BOOK BOX ,-8,2.25,13102.0,United Kingdom,-18.0,2011-04-28,18:16:00
171983,C551509,22968,ROSE COTTAGE KEEPSAKE BOX ,-6,8.5,15845.0,United Kingdom,-51.0,2011-04-28,18:27:00
171984,C551510,47566,PARTY BUNTING,-100,4.15,16163.0,United Kingdom,-415.00000000000006,2011-04-28,19:43:00
171985,C551511,84818,DANISH ROSE PHOTO FRAME,-6,2.55,14311.0,United Kingdom,-15.299999999999999,2011-04-28,19:49:00
171986,C551511,22829,SWEETHEART WIRE WALL TIDY,-2,9.95,14311.0,United Kingdom,-19.9,2011-04-28,19:49:00
171987,C551511,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,-1,14.95,14311.0,United Kingdom,-14.95,2011-04-28,19:49:00
171988,C551511,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2.95,14311.0,United Kingdom,-2.95,2011-04-28,19:49:00
171989,C551511,22424,ENAMEL BREAD BIN CREAM,-1,12.75,14311.0,United Kingdom,-12.75,2011-04-28,19:49:00
171990,C551511,21318,GLASS CHALICE BLUE SMALL ,-5,0.39,14311.0,United Kingdom,-1.9500000000000002,2011-04-28,19:49:00
171991,C551511,21205,MULTICOLOUR 3D BALLS GARLAND,-5,2.55,14311.0,United Kingdom,-12.75,2011-04-28,19:49:00
171992,C551512,23156,SET OF 5 MINI GROCERY MAGNETS,-12,2.08,14032.0,United Kingdom,-24.96,2011-04-28,19:51:00
171993,C551513,22667,RECIPE BOX RETROSPOT ,-1,2.95,16592.0,United Kingdom,-2.95,2011-04-28,19:52:00
171994,C551513,22191,IVORY DINER WALL CLOCK,-1,8.5,16592.0,United Kingdom,-8.5,2011-04-28,19:52:00
171995,C551513,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,1.25,16592.0,United Kingdom,-3.75,2011-04-28,19:52:00
172190,C551521,22198,LARGE POPCORN HOLDER ,-2,1.65,16401.0,United Kingdom,-3.3,2011-05-01,11:58:00
172191,C551522,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,1.65,14800.0,United Kingdom,-1.65,2011-05-01,11:59:00
172192,C551522,22834,HAND WARMER BABUSHKA DESIGN,-1,2.1,14800.0,United Kingdom,-2.1,2011-05-01,11:59:00
172239,C551526,M,Manual,-1,1.95,16401.0,United Kingdom,-1.95,2011-05-01,12:38:00
172481,C551540,22992,REVOLVER WOODEN RULER ,-12,1.95,14735.0,United Kingdom,-23.4,2011-05-03,08:47:00
172482,C551540,22991,GIRAFFE WOODEN RULER,-12,1.95,14735.0,United Kingdom,-23.4,2011-05-03,08:47:00
172483,C551540,22978,PANTRY ROLLING PIN,-6,3.75,14735.0,United Kingdom,-22.5,2011-05-03,08:47:00
172484,C551540,23127,FELTCRAFT GIRL NICOLE KIT,-8,4.95,14735.0,United Kingdom,-39.6,2011-05-03,08:47:00
172485,C551540,23126,FELTCRAFT GIRL AMELIE KIT,-8,4.95,14735.0,United Kingdom,-39.6,2011-05-03,08:47:00
172486,C551540,22980,PANTRY SCRUBBING BRUSH,-12,1.65,14735.0,United Kingdom,-19.799999999999997,2011-05-03,08:47:00
172487,C551540,22982,PANTRY PASTRY BRUSH,-12,1.25,14735.0,United Kingdom,-15.0,2011-05-03,08:47:00
172488,C551540,22993,SET OF 4 PANTRY JELLY MOULDS,-12,1.25,14735.0,United Kingdom,-15.0,2011-05-03,08:47:00
172489,C551540,23128,FELTCRAFT BOY JEAN-PAUL KIT,-4,4.95,14735.0,United Kingdom,-19.8,2011-05-03,08:47:00
172490,C551541,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,14.95,13692.0,United Kingdom,-14.95,2011-05-03,08:49:00
172685,C551551,M,Manual,-1,0.29,17841.0,United Kingdom,-0.29,2011-05-03,10:08:00
172686,C551551,22356,CHARLOTTE BAG PINK POLKADOT,-2,0.85,17841.0,United Kingdom,-1.7,2011-05-03,10:08:00
172687,C551551,21925,UNION STRIPE CUSHION COVER ,-1,1.25,17841.0,United Kingdom,-1.25,2011-05-03,10:08:00
172688,C551551,22719,GUMBALL MONOCHROME COAT RACK,-2,1.25,17841.0,United Kingdom,-2.5,2011-05-03,10:08:00
172689,C551551,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-2,3.29,17841.0,United Kingdom,-6.58,2011-05-03,10:08:00
172690,C551551,84600,NEW BAROQUE JEWELLERY BOX ,-1,7.95,17841.0,United Kingdom,-7.95,2011-05-03,10:08:00
172707,C551557,22501,PICNIC BASKET WICKER LARGE,-6,8.5,13113.0,United Kingdom,-51.0,2011-05-03,10:37:00
172912,C551585,22779,WOODEN OWLS LIGHT GARLAND ,-2,4.25,12483.0,Sweden,-8.5,2011-05-03,11:23:00
172914,C551587,22776,SWEETHEART CAKESTAND 3 TIER,-1,9.95,13505.0,Switzerland,-9.95,2011-05-03,11:27:00
172915,C551587,21843,RED RETROSPOT CAKE STAND,-3,10.95,13505.0,Switzerland,-32.849999999999994,2011-05-03,11:27:00
172916,C551588,22963,JAM JAR WITH GREEN LID,-2,0.85,12708.0,Germany,-1.7,2011-05-03,11:28:00
172917,C551588,22962,JAM JAR WITH PINK LID,-3,0.85,12708.0,Germany,-2.55,2011-05-03,11:28:00
172918,C551588,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,2.95,12708.0,Germany,-8.850000000000001,2011-05-03,11:28:00
172962,C551602,22892,SET OF SALT AND PEPPER TOADSTOOLS,-6,1.25,17692.0,United Kingdom,-7.5,2011-05-03,11:34:00
173016,C551646,79160,HEART SHAPE WIRELESS DOORBELL,-5,2.1,12888.0,United Kingdom,-10.5,2011-05-03,11:58:00
173079,C551648,22941,CHRISTMAS LIGHTS 10 REINDEER,-10,8.5,14800.0,United Kingdom,-85.0,2011-05-03,12:02:00
173219,C551659,21668,RED STRIPE CERAMIC DRAWER KNOB,-3,1.06,13668.0,United Kingdom,-3.18,2011-05-03,12:14:00
173220,C551659,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2.1,13668.0,United Kingdom,-2.1,2011-05-03,12:14:00
173221,C551659,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-1,0.85,13668.0,United Kingdom,-0.85,2011-05-03,12:14:00
173222,C551659,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-1,1.25,13668.0,United Kingdom,-1.25,2011-05-03,12:14:00
173270,C551670,21314,SMALL GLASS HEART TRINKET POT,-2,2.1,15898.0,United Kingdom,-4.2,2011-05-03,12:38:00
173273,C551674,22305,COFFEE MUG PINK PAISLEY DESIGN,-1,2.55,16654.0,United Kingdom,-2.55,2011-05-03,12:40:00
173274,C551674,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-1,3.75,16654.0,United Kingdom,-3.75,2011-05-03,12:40:00
173275,C551683,22362,GLASS JAR PEACOCK BATH SALTS,-14,2.95,13209.0,United Kingdom,-41.300000000000004,2011-05-03,12:47:00
173276,C551684,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,4.95,12947.0,United Kingdom,-4.95,2011-05-03,12:49:00
173277,C551685,POST,POSTAGE,-1,8142.75,16029.0,United Kingdom,-8142.75,2011-05-03,12:51:00
173391,C551699,M,Manual,-1,6930.0,16029.0,United Kingdom,-6930.0,2011-05-03,14:12:00
173411,C551712,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2.95,13267.0,United Kingdom,-2.95,2011-05-03,15:04:00
173995,C551732,22526,WHEELBARROW FOR CHILDREN ,-1,12.75,15382.0,United Kingdom,-12.75,2011-05-04,10:10:00
174046,C551737,20754,RETROSPOT RED WASHING UP GLOVES,-1,2.1,14606.0,United Kingdom,-2.1,2011-05-04,10:52:00
174264,C551778,21231,SWEETHEART CERAMIC TRINKET BOX,-2,1.25,18220.0,United Kingdom,-2.5,2011-05-04,11:23:00
174265,C551778,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,1.25,18220.0,United Kingdom,-5.0,2011-05-04,11:23:00
174677,C551841,22719,GUMBALL MONOCHROME COAT RACK,-4,1.06,15311.0,United Kingdom,-4.24,2011-05-04,13:40:00
174952,C551861,22960,JAM MAKING SET WITH JARS,-1,4.25,12840.0,United Kingdom,-4.25,2011-05-04,15:44:00
174953,C551861,22465,HANGING METAL STAR LANTERN,-1,1.65,12840.0,United Kingdom,-1.65,2011-05-04,15:44:00
174957,C551863,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-1,0.85,16145.0,United Kingdom,-0.85,2011-05-04,16:12:00
174958,C551863,21395,BLUE POLKADOT BEAKER ,-2,0.39,16145.0,United Kingdom,-0.78,2011-05-04,16:12:00
174959,C551863,21394,RED POLKADOT BEAKER ,-2,0.39,16145.0,United Kingdom,-0.78,2011-05-04,16:12:00
174960,C551864,22779,WOODEN OWLS LIGHT GARLAND ,-2,4.25,12483.0,Sweden,-8.5,2011-05-04,16:18:00
174961,C551865,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,1.65,17644.0,United Kingdom,-1.65,2011-05-04,16:23:00
174962,C551865,21156,RETROSPOT CHILDRENS APRON,-8,1.95,17644.0,United Kingdom,-15.6,2011-05-04,16:23:00
174963,C551865,21039,RED RETROSPOT SHOPPING BAG,-6,2.55,17644.0,United Kingdom,-15.299999999999999,2011-05-04,16:23:00
174964,C551867,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2.95,16227.0,United Kingdom,-5.9,2011-05-04,16:27:00
175218,C551892,21459,YELLOW EASTER EGG HUNT START POST,-7,1.95,16265.0,United Kingdom,-13.65,2011-05-05,09:58:00
175279,C551947,22138,BAKING SET 9 PIECE RETROSPOT ,-3,4.95,15147.0,United Kingdom,-14.850000000000001,2011-05-05,11:20:00
175280,C551948,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,3.45,17511.0,United Kingdom,-3.45,2011-05-05,11:21:00
175281,C551948,22270,HAPPY EASTER HANGING DECORATION,-1,3.39,17511.0,United Kingdom,-3.39,2011-05-05,11:21:00
175282,C551948,21754,HOME BUILDING BLOCK WORD,-1,5.45,17511.0,United Kingdom,-5.45,2011-05-05,11:21:00
175283,C551948,22303,COFFEE MUG APPLES DESIGN,-1,2.1,17511.0,United Kingdom,-2.1,2011-05-05,11:21:00
175284,C551948,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,1.06,17511.0,United Kingdom,-4.24,2011-05-05,11:21:00
175285,C551948,22659,LUNCH BOX I LOVE LONDON,-1,1.65,17511.0,United Kingdom,-1.65,2011-05-05,11:21:00
175286,C551948,22768,FAMILY PHOTO FRAME CORNICE,-1,8.5,17511.0,United Kingdom,-8.5,2011-05-05,11:21:00
175287,C551948,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,7.65,17511.0,United Kingdom,-7.65,2011-05-05,11:21:00
175288,C551949,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,-3,2.55,14149.0,United Kingdom,-7.6499999999999995,2011-05-05,11:22:00
176390,C551999,22767,TRIPLE PHOTO FRAME CORNICE ,-1,9.95,14911.0,EIRE,-9.95,2011-05-05,15:53:00
176651,C552012,23183,MOTHER'S KITCHEN SPOON REST ,-6,3.75,13552.0,United Kingdom,-22.5,2011-05-05,17:29:00
176746,C552014,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2.95,15708.0,United Kingdom,-2.95,2011-05-05,17:35:00
176747,C552014,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,4.95,15708.0,United Kingdom,-4.95,2011-05-05,17:35:00
176748,C552015,22332,SKULLS PARTY BAG + STICKER SET,-1,1.65,16722.0,United Kingdom,-1.65,2011-05-05,17:37:00
176749,C552016,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2.95,15696.0,United Kingdom,-2.95,2011-05-05,17:38:00
176768,C552019,21749,LARGE RED RETROSPOT WINDMILL,-1,2.1,14227.0,United Kingdom,-2.1,2011-05-05,17:46:00
176769,C552019,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-1,0.85,14227.0,United Kingdom,-0.85,2011-05-05,17:46:00
176770,C552020,22189,CREAM HEART CARD HOLDER,-1,3.95,18183.0,United Kingdom,-3.95,2011-05-05,17:47:00
176771,C552020,22359,GLASS JAR KINGS CHOICE,-1,2.95,18183.0,United Kingdom,-2.95,2011-05-05,17:47:00
176772,C552021,22963,JAM JAR WITH GREEN LID,-51,0.72,15125.0,United Kingdom,-36.72,2011-05-05,17:57:00
176773,C552022,22465,HANGING METAL STAR LANTERN,-4,1.65,12840.0,United Kingdom,-6.6,2011-05-05,17:58:00
176799,C552024,22990,COTTON APRON PANTRY DESIGN,-2,4.95,14961.0,United Kingdom,-9.9,2011-05-05,18:01:00
176836,C552027,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,3.39,16705.0,United Kingdom,-3.39,2011-05-05,18:09:00
176837,C552029,23132,SMALL IVORY HEART WALL ORGANISER,-1,5.75,15622.0,United Kingdom,-5.75,2011-05-05,18:11:00
176838,C552029,22684,FRENCH BLUE METAL DOOR SIGN 9,-1,1.25,15622.0,United Kingdom,-1.25,2011-05-05,18:11:00
176839,C552029,22681,FRENCH BLUE METAL DOOR SIGN 6,-1,1.25,15622.0,United Kingdom,-1.25,2011-05-05,18:11:00
176840,C552029,22294,HEART FILIGREE DOVE  SMALL,-2,1.25,15622.0,United Kingdom,-2.5,2011-05-05,18:11:00
176841,C552029,21844,RED RETROSPOT MUG,-2,2.95,15622.0,United Kingdom,-5.9,2011-05-05,18:11:00
176842,C552029,20983,12 PENCILS TALL TUBE RED RETROSPOT,-1,0.85,15622.0,United Kingdom,-0.85,2011-05-05,18:11:00
176843,C552029,20982,12 PENCILS TALL TUBE SKULLS,-1,0.85,15622.0,United Kingdom,-0.85,2011-05-05,18:11:00
176844,C552030,84978,HANGING HEART JAR T-LIGHT HOLDER,-7,1.25,15189.0,United Kingdom,-8.75,2011-05-05,18:12:00
176845,C552031,22423,REGENCY CAKESTAND 3 TIER,-14,10.95,13089.0,United Kingdom,-153.29999999999998,2011-05-05,18:14:00
